,StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location,District,Latitude,Longitude
2580,v0sy,218 Centre Hokkien Mee (218 Sumang Walk),Chinese,4.1,3000,Singapore,218 Sumang Walk Singapore,,1.4032345,103.89521643918705
2581,vro3,Tuck Kee Son (Yishun),Malaysian,5.0,44,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2582,wxxw,Harsi Indian Food Caterers PL ( East Coast Rd),Indian,4.5,76,Singapore, East Coast Rd Singapore,,1.3092046,103.9136196
2583,xrek,Soi 11 Thai Bistro Bar  (924 E Coast Road),Thai,3.8,2,Singapore,924 E Coast Road Singapore,,1.31235,103.92495177192527
2584,x2vj,Katong (Jago) Teochew Mee Pok Kway Teow Mee,Singaporean,4.0,100,Singapore,Jago Singapore,,1.3066207,103.908245
2585,a7fc,Padi Emas Seafood BBQ (214 Jurong East St 21) - Islandwide Delivery,Fried Rice,4.6,100,Singapore,214 Jurong East St 21 Singapore,22.0,1.33911325,103.73934003686517
2586,x6um,Geylang Lorong 29 BBQ (936 E Coast Rd),Satay,4.3,100,Singapore,936 E Coast Rd Singapore,,1.3073228,103.9068947
2587,tjur,Teochew Fish Porridge (132 Jurong Gateway),Seafood,4.6,8,Singapore,132 Jurong Gateway Singapore,22.0,1.3343604999999998,103.73962283596347
2588,qgdk,Toko Ngopi (Yishun 925),Tea,4.9,40,Singapore,Yishun 925 Singapore,27.0,1.4275036499999998,103.83711781921886
2589,k8a2,Muallaf Kitchen (5 Teck Whye Avenue),Asian,4.0,7,Singapore,5 Teck Whye Avenue Singapore,,1.3820746000000002,103.75362040907376
2590,dyyc,Soldier Chicken (130 Jurong Gateway),Western,4.9,42,Singapore,130 Jurong Gateway Singapore,22.0,1.33488305,103.7391044975309
2591,x4bk,Ming Xiang Seafood Zi Char (Matilda Portico),Noodles,4.4,1000,Singapore,Matilda Portico Singapore,,1.4026161,103.89544494579579
2592,x1lu,Subakani Family Streetore (Jurong East Street 21),Malaysian,4.7,100,Singapore,Jurong East Street 21 Singapore,22.0,1.3385127,103.7429421
2593,ynxe,Teck Ee Seafood Fish Head Steamboat (936 East Coast Road),Chinese,4.2,42,Singapore,936 East Coast Road Singapore,,1.3092046,103.9136196
2594,cbtj,Rasa Rasa (Yishun Restaurant),Chinese,4.6,2000,Singapore,Yishun Restaurant Singapore,27.0,1.4415331,103.8238588
2595,y1y7,Ding Wang Mala Hotpot Mala Soup 鼎旺麻辣香锅麻辣烫 (Yishun Street 72),Chinese,4.5,37,Singapore,Yishun Street 72 Singapore,27.0,1.427771,103.8314895
2596,bqsn,JIN SHIFU SICHUANCHUZI 金师傅四川厨子 (134 Jurong Gateway Rd),Chinese,4.9,15,Singapore,134 Jurong Gateway Rd Singapore,22.0,1.3341178,103.73889356926438
2597,pzk2,Wanpo Tea Shop (Northpoint City),Beverages,4.8,56,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2598,exrg,Tiong Bahru Hainanese Boneless Chicken Rice (470B Yishun),Chicken Rice,4.6,89,Singapore,470B Yishun Singapore,27.0,1.4259214999999998,103.85226540441177
2599,c6xi,Pang's Hakka YTF (470B Yishun),Asian,4.3,100,Singapore,470B Yishun Singapore,27.0,1.4259214999999998,103.85226540441177
2600,w6yv,Tonkotsu Kazan Ramen (Northpoint),Japanese,4.5,100,Singapore,Northpoint Singapore,,1.4282062,103.83626400464054
2601,n4e8,Frezcha Lifestyle (Bukit Batok West Avenue 9),Beverages,4.6,100,Singapore,Bukit Batok West Avenue 9 Singapore,,1.3555638,103.7427603
2602,v5vt,The Cake Shop (Bukit Batok),Cakes,4.6,100,Singapore,Bukit Batok Singapore,,1.3482831,103.7490191
2603,ofuv,Coconutnut (Northpoint City),Beverages,4.7,100,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2604,s4bz,Seoul Chicken (Sembawang),Korean,4.4,1000,Singapore,Sembawang Singapore,27.0,1.4514207,103.8179186
2605,f0vk,Suparakki Ramen (Yishun),Ramen,4.7,100,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2606,a8jp,8°1 Seafood (Yishun),Seafood,4.0,100,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2607,ki0s,Turkish Kebab Corner (North Point),Turkish,4.4,100,Singapore,North Point Singapore,,1.3084264,103.7924541
2608,favu,Flor Patisserie (Upper East Coast) - Islandwide Delivery,Cakes,5.0,10,Singapore,Upper East Coast Singapore,16.0,1.3199272,103.9556858
2609,wzt1,Yoz! Salad (Le Quest Shopping Mall),Salads,4.0,93,Singapore,Le Quest Shopping Mall Singapore,,,
2610,j7wr,Riverside Grilled Fish (Northpoint City),Chinese,4.6,100,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2611,l7ed,Aroma Coffee (Northpoint City),Coffee,4.9,100,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2612,x8my,Shaik Abdul Kadir Al-Jailani Makan Place (Bedok North Street 3),Indian,4.5,3000,Singapore,Bedok North Street 3 Singapore,16.0,1.3341082,103.9313624
2613,d9mj,Qing Xiang Fishball Noodles (Yishun 81 Coffee Shop),Chinese,3.9,100,Singapore,Yishun 81 Coffee Shop Singapore,27.0,,
2614,x5zg,Hua Shuang Mala Hotpot (925 Yishun),Mala Xiang Guo,4.5,100,Singapore,925 Yishun Singapore,27.0,1.4275036499999998,103.83711781921886
2615,y6ye,145 Indian Muslim Food (Teck Whye Shopping Centre),Indian,4.2,1000,Singapore,Teck Whye Shopping Centre Singapore,,1.3807832,103.75247053727338
2616,d6jb,Fu Zhu Bkt Pig Organ Soup (Yishun 81 Coffee Shop),Chinese,4.1,500,Singapore,Yishun 81 Coffee Shop Singapore,27.0,,
2617,fsj3,Yu Ding Fishball Noodle (LeQuest Koufu),Noodles,3.0,44,Singapore,LeQuest Koufu Singapore,,,
2618,qw4a,Hong Kong Stewed Soup Zhong Zai Fan (Yishun),Soups,4.6,100,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2619,y1az,The Halal Corner (Bedok),Pasta,4.8,500,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2620,y5ps,Feng Food (Northpoint City),Asian,4.6,1000,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2621,v9mf,Ministry Of Rojak (Northpoint),Malaysian,4.5,2000,Singapore,Northpoint Singapore,,1.4282062,103.83626400464054
2622,y7vr,Antoheetos (NorthPoint City),Mexican,4.7,100,Singapore,NorthPoint City Singapore,,1.4282062,103.83626400464054
2623,z1dy,Yu Lok Fan Hin (Yishun Central 1),Beverages,4.6,100,Singapore,Yishun Central 1 Singapore,27.0,1.4302282,103.8369174
2624,oz9n,KJM Curry House (Jurong East Street),Malaysian,4.5,100,Singapore,Jurong East Street Singapore,22.0,1.333108,103.7422939
2625,ykvr,Papa Ayam (Northpoint City) - Islandwide Delivery,Indonesian,5.0,16,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2626,x0dy,Ramen Taisho (Lequest),Ramen,5.0,38,Singapore,Lequest Singapore,,,
2627,x9xn,Mr Teh Tarik Express (Northpoint City),Indian,4.4,1000,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2628,x2zv,Xing Le Mala Hotpot (Yishun Ring Road),Chinese,4.6,1000,Singapore,Yishun Ring Road Singapore,27.0,1.4301062,103.8455733
2629,zaf9,PappaRich Plus (Northpoint City),Malaysian,4.5,100,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2630,zw86,The Alley (Tampines Caltex),Bubble Tea,5.0,9,Singapore,Tampines Caltex Singapore,18.0,,
2631,c6zu,Legend Scissors Cut Curry Rice传奇剪刀剪咖喱饭 (Yishun Avenue 5),Chinese,4.5,500,Singapore,Yishun Avenue 5 Singapore,27.0,1.4304695,103.8354352
2632,l6kv,3 Treasures Vegetarian ( Bedok North),Vegetarian,4.7,100,Singapore, Bedok North Singapore,16.0,1.3344768,103.91828105834635
2633,o3bt,Hey Sugar (Choa Chu Kang),Pancakes and Waffles,4.7,500,Singapore,Choa Chu Kang Singapore,,1.3892601,103.743728
2634,dsmg,OK Chicken Rice (Jurong),Asian,4.4,100,Singapore,Jurong Singapore,22.0,1.2596598,103.67043956400383
2635,x2ri,Mala Hot Pot (Northpoint City Bagus),Mala Xiang Guo,4.6,500,Singapore,Northpoint City Bagus Singapore,,,
2636,i1yi,Western Cuisine (Bagus - Northpoint City),Western,4.4,100,Singapore,Bagus - Northpoint City Singapore,,,
2637,keu4,Emogi Japanese Cuisine (Northpoint City),Japanese,4.7,84,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2638,fnna,Noona Korean Kitchen (Bedok North Avenue 2),Korean,4.6,100,Singapore,Bedok North Avenue 2 Singapore,16.0,1.3332948,103.9299962
2639,zddo,San Ren Xing (Bedok Mall),Chinese,4.8,21,Singapore,Bedok Mall Singapore,16.0,1.32486265,103.92922772619136
2640,r20j,No Signboard Sheng Jian (Northpoint City),Chinese,4.8,100,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2641,ztjg,The Original Boat Noodle (Northpoint City),Thai,4.8,69,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2642,dnzo,O.N.E Western Food (Bedok North Avenue 2),Western,3.1,27,Singapore,Bedok North Avenue 2 Singapore,16.0,1.3332948,103.9299962
2643,dp8j,Maruhachi (818 Choa Chu Kang),Japanese,4.6,100,Singapore,818 Choa Chu Kang Singapore,,1.3779671,103.74905688560534
2644,w0yc,Deliz Cafe (Djitsun Mall),Turkish,4.6,2000,Singapore,Djitsun Mall Singapore,,1.3728335999999999,103.84765840586039
2645,jqu7,Sarawak Kolo Mee (Yuhua Village Market & Food Centre),Chinese,5.0,1,Singapore,Yuhua Village Market & Food Centre Singapore,,1.34343675,103.73775680821798
2646,kily,So Green Vegetarian (Djitsun Mall),Vegetarian,4.5,66,Singapore,Djitsun Mall Singapore,,1.3728335999999999,103.84765840586039
2647,r8ir,O.N.E. Asian Delights (418 Bedok North),Chinese,4.3,37,Singapore,418 Bedok North Singapore,16.0,1.3287195,103.93000766161026
2648,msjr,Geylang Laksa Prawn Noodles (744 Yishun),Asian,4.3,78,Singapore,744 Yishun Singapore,27.0,1.42934605,103.834045
2649,hkis,Fluff Stack (Northpoint),Dessert,4.7,100,Singapore,Northpoint Singapore,,1.4282062,103.83626400464054
2650,li9n,Lao Cheng Du Mala 老成都麻辣香锅 (61 Teban Gardens Road),Chinese,4.6,100,Singapore,61 Teban Gardens Road Singapore,,1.3221318499999999,103.73829747354208
2651,v0qn,Yong Nian Claypot Chicken Rice 永年瓦煲鸡饭 (447 Bukit Batok),Asian,3.8,100,Singapore,447 Bukit Batok Singapore,,1.35266125,103.73974505469751
2652,kg2i,Nature Park F&B 418 Pte Ltd  (418 Bedok North),Asian,4.3,15,Singapore,418 Bedok North Singapore,16.0,1.3287195,103.93000766161026
2653,j13a,The Hainan Story Coffee House (Northpoint City),Asian,4.3,6,Singapore,Northpoint City Singapore,,1.4282062,103.83626400464054
2654,v8sm,New Rezki Restaurant (Bedok North Street 1),Indian,4.6,5000,Singapore,Bedok North Street 1 Singapore,16.0,1.3264053,103.9289534
2655,s3gg,The Manhattan Fish Market (North Point),Seafood,4.2,3000,Singapore,North Point Singapore,,1.3084264,103.7924541
2656,w4eh,Sharetea Premium (Northpoint),Bubble Tea,4.8,4000,Singapore,Northpoint Singapore,,1.4282062,103.83626400464054
2657,avot,You Tiao Mei (Bedok) - Islandwide Delivery,Dessert,4.3,6,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2658,y2za,COFFEESARANG Bedok Mall (Bedok Mall),Western,4.8,500,Singapore,Bedok Mall Singapore,16.0,1.32486265,103.92922772619136
2659,ppbq,Kebabchi Biryani (New Upper Changi Rd),Asian,4.2,100,Singapore,New Upper Changi Rd Singapore,17.0,1.324269055850696,103.93113889956948
2660,c0fb,Japanese & Korean@Prime Court (Yishun Avenue 6),Seafood,4.6,100,Singapore,Yishun Avenue 6 Singapore,27.0,1.44109,103.8392843
2661,v2zp,Hao Lai Ke 好莱客 (Bedok North Street),Chinese,4.6,2000,Singapore,Bedok North Street Singapore,16.0,1.3271035,103.9311572
2662,ctv0,天王麻辣香锅 Tian Wang Mala Hotpot (Yishun Avenue 6),Chinese,3.2,6,Singapore,Yishun Avenue 6 Singapore,27.0,1.44109,103.8392843
2663,ogqw,Paradise Classic (New Upper Changi),Chinese,4.7,100,Singapore,New Upper Changi Singapore,17.0,1.324269055850696,103.93113889956948
2664,z3z5,Super Mooping By The Sun (Choa Chu Kang),Thai,4.6,25,Singapore,Choa Chu Kang Singapore,,1.3892601,103.743728
2665,a0pb,Dapurflora (Formerly Makan Sedap) (Northpoint),Chicken,4.6,3000,Singapore,Formerly Makan Sedap Singapore,,,
2666,esxj,Smile Martabak Cafe (Bedok Mall),Indonesian,4.4,100,Singapore,Bedok Mall Singapore,16.0,1.32486265,103.92922772619136
2667,zmld,Old Airport Road Wanton Noodle (204 Bedok North),Chinese,3.4,11,Singapore,204 Bedok North Singapore,16.0,1.3263129,103.93002063988564
2668,q8az,Katong Soup King (Bedok Town Centre),Soups,4.7,500,Singapore,Bedok Town Centre Singapore,16.0,1.32590885,103.93175303851135
2669,x5tf,Jin Yuan Dessert (Bedok North Avenue 2),Dessert,4.5,500,Singapore,Bedok North Avenue 2 Singapore,16.0,1.3332948,103.9299962
2670,zuo8,Erikos (Bedok North),Western,2.9,31,Singapore,Bedok North Singapore,16.0,1.3344768,103.91828105834635
2671,x1zk,Aladdin Indian-Muslim Cuisine (Punggol Regalia),Indian,4.3,500,Singapore,Punggol Regalia Singapore,19.0,1.4027129,103.90190756905214
2672,t9kq,West Coast Arifin Ali (Yuhua Village Market And Food Centre),Asian,4.7,100,Singapore,Yuhua Village Market And Food Centre Singapore,,,
2673,ik7d,Shun Heng Pig Trotter Rice (Bedok),Chinese,4.7,12,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2674,n8kn,Icurry (Bedok North 511 Market & Food Centre),Curry,4.3,72,Singapore,Bedok North 511 Market & Food Centre Singapore,16.0,,
2675,ir05,Al-Yasin (Yishun),Sandwiches,2.7,35,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2676,ho0y,Suyuan Vegetarian (Bedok Interchange Hawker Centre),Vegetarian,4.0,20,Singapore,Bedok Interchange Hawker Centre Singapore,16.0,1.3246655,103.9305678
2677,y1xu,Pin Xiang Chicken Rice (Bedok Interchange Hawker Centre),Chicken Rice,4.2,100,Singapore,Bedok Interchange Hawker Centre Singapore,16.0,1.3246655,103.9305678
2678,yt8z,Ron Sheng Fish Head Bee Hoon  - Yuhua Village Food Centre (254 Jurong East St 24),Soups,2.7,3,Singapore,254 Jurong East St 24 Singapore,22.0,1.34343675,103.73775680821798
2679,ptui,Yi Tian Xiang 易甜香 (Yishun Avenue 6),Chinese,2.3,32,Singapore,Yishun Avenue 6 Singapore,27.0,1.44109,103.8392843
2680,c6b0,Komala's Restaurant (Yishun) - Islandwide Delivery,Indian,4.0,100,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2681,d3ey,Stellar Kitchen Bar (Science Centre Singapore),American,4.3,5,Singapore,Science Centre Singapore Singapore,,1.3328377,103.73601896466558
2682,d2hy,The Traditional Taste (Yishun),Chinese,4.5,100,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2683,bf3n,Rathana Bhavan Indian Vegetarian RESTAURANT (930 YISHUN),Indian,4.0,500,Singapore,930 YISHUN Singapore,27.0,1.4295178,103.8364167
2684,hrax,Bedok 204 Beverage & Tim Sum (Koufu Bedok),Dim Sum ,4.4,26,Singapore,Koufu Bedok Singapore,16.0,,
2685,z62v,Beauty Nutritious Soup (878C Tampines),Soups,4.4,100,Singapore,878C Tampines Singapore,18.0,1.3513288,103.92939746256565
2686,w9xe,Yam Mee Teochew Fishball Noodles (Bedok),Noodles,4.4,500,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2687,y7td,Lao Jie Spinach Soup (Bedok Interchange Hawker Centre),Soups,4.4,100,Singapore,Bedok Interchange Hawker Centre Singapore,16.0,1.3246655,103.9305678
2688,v9hq,Feng Feng Hainanese Chicken Rice (Ntuc Foodfare),Chicken Rice,4.7,500,Singapore,Ntuc Foodfare Singapore,,1.3096712,103.7685046
2689,p009,Fei Tasty Mala (Bedok North Street 1),Chinese,5.0,4,Singapore,Bedok North Street 1 Singapore,16.0,1.3264053,103.9289534
2690,m6kj,Pu Tian Shun Ying Restaurant 莆田舜英餐馆 (Bedok North Avenue 2),Chinese,3.8,77,Singapore,Bedok North Avenue 2 Singapore,16.0,1.3332948,103.9299962
2691,bz61,Wen Kee BBQ Seafood Tze Char (Bedok North Street 1),Chinese,4.9,14,Singapore,Bedok North Street 1 Singapore,16.0,1.3264053,103.9289534
2692,alha,Tasty Wok (209 Bedok Central) - Islandwide Delivery,Chinese,4.7,100,Singapore,209 Bedok Central Singapore,16.0,1.3258079,103.934026
2693,oe1w,Joyful PAO FAN 百家乐泡饭 (101 Yishun),Rice Dishes,3.2,7,Singapore,101 Yishun Singapore,27.0,1.4305988,103.8272182
2694,jvqf,HUE BANH MI (807C CHOA CHU KANG AVE 1),Vietnamese,5.0,26,Singapore,807C CHOA CHU KANG AVE 1 Singapore,,1.3781014,103.7394715
2695,t43u,Ichidon Winkitchen (Yishun Street 31),Rice Dishes,4.8,100,Singapore,Yishun Street 31 Singapore,27.0,1.4315927000000002,103.84592215
2696,e6jp,Old Punggol Nasi Lemak (198 Punggol Field),Chicken Wings,4.1,1000,Singapore,198 Punggol Field Singapore,19.0,1.39947135,103.90640260715602
2697,n0k2,Aunty V Pig Organ Soup (108 Punggol Field Kopitiam),Soups,4.3,500,Singapore,108 Punggol Field Kopitiam Singapore,19.0,1.3965201,103.9089006
2698,f7gi,Xiang Rui Gourmet (Yishun) - Islandwide Delivery,Porridge,4.7,13,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2699,sph5,Enaq The Prata Shop (Jurong East Street),Indian,4.8,500,Singapore,Jurong East Street Singapore,22.0,1.333108,103.7422939
2700,eq6z,Thai ChaYen (Bukit Batok West Ave 8),Thai,4.5,12,Singapore,Bukit Batok West Ave 8 Singapore,,1.3546237723788452,103.73911672131554
2701,g1os,Wu Ah Ge Lao Huo Tang (108 Punggol Field),Soups,4.4,500,Singapore,108 Punggol Field Singapore,19.0,1.3965421,103.90886173288573
2702,riyy,Fong Hup (Bedok North Street 1),Chinese,4.6,100,Singapore,Bedok North Street 1 Singapore,16.0,1.3264053,103.9289534
2703,v9jw,Lin Lin Vegetarian (Bedok North Avenue 2),Vegetarian,4.5,1000,Singapore,Bedok North Avenue 2 Singapore,16.0,1.3332948,103.9299962
2704,dwtj,Al Azeem Indian Muslim Restaurant (253 Jurong East),Indian,4.4,100,Singapore,253 Jurong East Singapore,22.0,1.3435127,103.73719996251683
2705,k4gv,You Le Tian Seafood 有乐天海鲜餐馆 (Bedok),Chinese,4.4,100,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2706,m5te,Chong Pang 155 Charcoal Char Siew Wantan Noodle Delights (105 Yishun Ring Rd),Noodles,4.4,53,Singapore,105 Yishun Ring Rd Singapore,27.0,1.4301062,103.8455733
2707,ro31,1Doc Bistro (Heartbeat@Bedok),Healthy,4.0,16,Singapore,Heartbeat@Bedok Singapore,16.0,1.32689405,103.93205173925136
2708,w8nf,Hup Lee Chong Pang (Yishun Avenue 5),Noodles,4.2,500,Singapore,Yishun Avenue 5 Singapore,27.0,1.4304695,103.8354352
2709,x0hs,Happy House Mala Hot Pot (Bedok),Chinese,4.5,1000,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2710,jkfl,Enchanted Café (Bedok) - Islandwide Delivery,Sandwiches,5.0,9,Singapore,Bedok Singapore,16.0,1.3256702,103.9314714
2711,d1pz,Hk Hennessy Roast Duck (198 Punggol Field),Singaporean,4.4,100,Singapore,198 Punggol Field Singapore,19.0,1.39947135,103.90640260715602
2712,ghe0,Lady Boss Seafood (Yishun Ave 5),Chinese,4.5,100,Singapore,Yishun Ave 5 Singapore,27.0,1.4304695,103.8354352
2713,x7ye,Tea Tree Cafe (Punggol),Beverages,4.6,1000,Singapore,Punggol Singapore,19.0,1.4054248,103.90179674458341
2714,y68e,Bedok 211 Chicken Rice (New Upper Changi),Singaporean,4.6,100,Singapore,New Upper Changi Singapore,17.0,1.324269055850696,103.93113889956948
2715,b6nl,Choo Chiang Roast Noodle House (Yishun Avenue 5),Chinese,4.6,500,Singapore,Yishun Avenue 5 Singapore,27.0,1.4304695,103.8354352
2716,z3tx,Ceylonese Crabs - Authentic Sri Lankan Food (East Coast Park),Asian,4.5,100,Singapore,East Coast Park Singapore,,1.3156154500000001,103.96737603590225
2717,ai69,So Lemak (Bedok North),Chicken Wings,5.0,38,Singapore,Bedok North Singapore,16.0,1.3344768,103.91828105834635
2718,novj,MarlinaMuslimFood (824 Tampines St 81),Indian,4.8,1000,Singapore,824 Tampines St 81 Singapore,18.0,1.3491452499999999,103.93247233341724
2719,n68e,253 Claypot Delight (Keat Hong Shopping Centre),Chicken,4.2,57,Singapore,Keat Hong Shopping Centre Singapore,,1.37733185,103.74441652306052
2720,hvks,Eastern Wok (Junction Nine),Chinese,4.6,100,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2721,tnxo,More Batter (Waterway Point),Fried Chicken,4.8,51,Singapore,Waterway Point Singapore,,1.40642655,103.9020102050954
2722,h93z,Ming Kee Roasted Joint (253 CCK),Malaysian,4.5,51,Singapore,253 CCK Singapore,,1.37075375,103.74819981009368
2723,jmuu,Wak Min Food & Catering (Junction Nine),Indonesian,4.6,1000,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2724,qkpy,Tori X (824 Tampines St 81),Japanese,4.1,15,Singapore,824 Tampines St 81 Singapore,18.0,1.3491452499999999,103.93247233341724
2725,g8nq,eCreative Cake (Junction 9),Cakes,4.7,500,Singapore,Junction 9 Singapore,,1.2899175,103.8519072
2726,tajh,Ba Guo Grilled Fish 巴国烤鱼 (Junction Nine),Chinese,3.9,26,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2727,x1xi,Ding Ding Xiang Mala Hotpot (Junction Nine),Mala Xiang Guo,3.7,100,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2728,x0qm,BM Lanzhou Halal Ramen (Junction Nine),Noodles,4.7,500,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2729,sfn7,AL MAYURAH RESTAURANT (Yishun) - Islandwide Delivery,Indian,3.3,10,Singapore,Yishun Singapore,27.0,1.4293839,103.8350282
2730,ooz7,Little Tokio (Tampines Street),Rice Dishes,4.9,22,Singapore,Tampines Street Singapore,18.0,1.3494462,103.94410229255537
2731,cnys,Shahana's Teh Tarik (Junction nine),Asian,4.8,15,Singapore,Junction nine Singapore,,1.4331445999999999,103.84169970519946
2732,s7pd,Ice Talk Xpress (Punggol),Bubble Tea,4.8,2000,Singapore,Punggol Singapore,19.0,1.4054248,103.90179674458341
2733,s7op,San Gloo (Junction Nine),Dessert,4.3,1000,Singapore,Junction Nine Singapore,,1.4331445999999999,103.84169970519946
2734,ru6y,SAN YE SEAFOOD ZICHAR 三爷海鲜煮炒 @ TAMPINES,Chinese,5.0,100,Singapore,,,46.3144754,11.0480288
2735,aq8c,Kool Bear's (Yishun Street),American,4.5,100,Singapore,Yishun Street Singapore,27.0,1.4326645500000001,103.83788512141666
2736,fy2e,Bubblekia (Tampines),Tea,5.0,5,Singapore,Tampines Singapore,18.0,1.3546528,103.9435712
2737,t80n,ISHIRO FUSION BOWL (Junction 9),Rice Dishes,4.6,100,Singapore,Junction 9 Singapore,,1.2899175,103.8519072
2738,bknx,Ar Rayyan Restaurant (Choa Chu Kang),Indian,4.8,42,Singapore,Choa Chu Kang Singapore,,1.3892601,103.743728
2739,s6uz,Cheng Gong (Blk 253 Choa Chu Kang Market & Food Centre),Chinese,4.4,3000,Singapore,Blk 253 Choa Chu Kang Market & Food Centre Singapore,,,
